status,aircraft_iata_code,aircraft_icao24,aircraft_icao_code,aircraft_reg_number,airline_iata_code,airline_icao_code,arrival_iata_code,arrival_icao_code,departure_iata_code,departure_icao_code,flight_iata_number,flight_icao_number,flight_number,geography_altitude,geography_direction,geography_latitude,geography_longitude,speed_horizontal,speed_is_ground,speed_vspeed,system_squawk,system_updated
unknown,A320,151DD2,A320,RA-73170,SU,AFL,SVO,UUEE,KJA,UNKL,SU1483,AFL1483,1483,510.54,333.0,55.97,37.4001,98.156,0.0,0.0,,2025-11-14 09:07:23+00:00
unknown,A321,151FF0,A321,RA-73712,SU,AFL,SVO,UUEE,ALA,UAAA,SU1943,AFL1943,1943,2049.78,286.0,56.3009,37.682,422.256,0.0,0.0,,2025-11-14 08:53:24+00:00
en-route,A321,151FF1,A321,RA-73713,SU,AFL,AYT,LTAI,SVO,UUEE,SU2142,AFL2142,2142,9997.44,145.0,54.8049,38.5899,894.516,0.0,0.0,,2025-11-14 09:05:51+00:00
unknown,A321,151FFB,A321,RA-73723,SU,AFL,BSZ,BSZ,SVO,UUEE,SU1886,AFL1886,1886,7719.06,91.0,42.9708,72.4719,770.432,0.0,0.0,,2025-11-14 08:53:24+00:00
en-route,B738,151DA3,B738,RA-73123,SU,AFL,EVN,UDYZ,SVO,UUEE,SU1860,AFL1860,1860,10668.0,148.0,54.51,38.902,888.96,0.0,0.0,,2025-11-14 09:05:51+00:00
en-route,B738,151D97,B738,RA-73111,SU,AFL,SVO,UUEE,IKT,UIII,SU1563,AFL1563,1563,10363.2,270.0,61.0013,72.6549,751.912,0.0,0.0,,2025-11-14 09:05:09+00:00
en-route,B77W,151DBB,B77W,RA-73147,SU,AFL,DXB,OMDB,SVO,UUEE,SU520,AFL520,520,11277.6,155.0,35.3496,51.7253,240.76,0.0,0.0,,2025-11-14 09:05:09+00:00
en-route,A21N,151FE7,A21N,RA-73703,SU,AFL,HRG,HEGN,SVO,UUEE,SU422,AFL422,422,10668.0,154.04,31.4469,31.5783,863.064,0.0,-1.188,3377.0,2025-11-14 09:14:52+00:00
en-route,A333,151DC7,A333,RA-73159,SU,AFL,SSH,HESH,SVO,UUEE,SU426,AFL426,426,11590.0,257.41,40.0697,37.4636,815.976,0.0,1.188,,2025-11-14 09:14:52+00:00
en-route,A21N,151FE9,A21N,RA-73705,SU,AFL,KJA,UNKL,VVO,UHWW,SU1707,AFL1707,1707,9753.6,312.0,50.8966,130.758,703.76,0.0,0.0,,2025-11-14 09:05:08+00:00
en-route,B738,151DA1,B738,RA-73121,SU,AFL,CAI,HECA,SVO,UUEE,SU400,AFL400,400,10972.8,217.0,45.6721,43.9918,635.236,0.0,0.0,,2025-11-14 09:04:45+00:00
en-route,A321,151FEB,A321,RA-73707,SU,AFL,IST,LTBA,SVO,UUEE,SU2136,AFL2136,2136,10363.2,122.0,46.6952,47.0715,774.136,0.0,0.0,,2025-11-14 09:04:45+00:00
unknown,A320,152019,A320,RA-73753,SU,AFL,KZN,UWKD,SVO,UUEE,SU1190,AFL1190,1190,3870.96,110.0,55.646,48.4044,407.44,0.0,0.0,,2025-11-14 09:03:22+00:00
en-route,B738,151D8A,B738,RA-73098,SU,AFL,STW,URMT,SVO,UUEE,SU1366,AFL1366,1366,10363.2,282.0,44.8272,44.251,1592.72,0.0,0.0,,2025-11-14 09:04:48+00:00
en-route,A321,151DCE,A321,RA-73166,SU,AFL,KJA,UNKL,SVO,UUEE,SU1486,AFL1486,1486,10066.0,80.0,59.8832,49.6506,592.64,0.0,0.0,,2025-11-14 09:05:24+00:00
en-route,A321,151DC9,A321,RA-73161,SU,AFL,OVB,UNNT,SVO,UUEE,SU1460,AFL1460,1460,10050.8,104.0,56.4069,72.7011,846.364,0.0,0.0,,2025-11-14 09:05:07+00:00
en-route,A321,151FF8,A321,RA-73720,SU,AFL,SVO,UUEE,KGD,UMKK,SU1001,AFL1001,1001,9151.62,140.0,57.4789,35.707,955.632,0.0,0.0,,2025-11-14 09:05:52+00:00
en-route,A320,152020,A320,RA-73760,SU,AFL,OSW,UWOR,SVO,UUEE,SU1060,AFL1060,1060,10683.2,117.0,53.4919,50.2473,388.92,0.0,0.0,,2025-11-14 09:05:24+00:00
en-route,B738,151DE5,B738,RA-73189,SU,AFL,KJA,UNKL,KHV,UHHH,SU6884,SDM6884,6884,4602.48,314.0,48.613,134.695,546.34,0.0,0.0,,2025-11-14 09:04:48+00:00
Unknown,A320,152029,A320,RA-73769,SU,AFL,MRV,URMM,SVO,UUEE,SU1312,AFL1312,1312,10675.6,108.0,53.8109,41.9166,888.96,0.0,0.0,,2025-11-14 09:05:39+00:00
en-route,A320,152027,A320,RA-73767,SU,AFL,SVO,UUEE,CEK,USCC,SU1535,AFL1535,1535,10363.2,276.0,55.832,45.1847,759.32,0.0,0.0,,2025-11-14 09:05:25+00:00
en-route,A320,152011,A320,RA-73745,SU,AFL,CEK,USCC,SVO,UUEE,SU1420,AFL1420,1420,10675.6,270.0,56.3367,53.8991,14.832,0.0,1.188,,2025-11-14 09:14:52+00:00
en-route,A320,15200F,A320,RA-73743,SU,AFL,SVO,UUEE,MQF,USCM,SU1435,AFL1435,1435,10363.2,272.0,55.4237,49.2332,481.52,0.0,0.0,,2025-11-14 09:05:25+00:00
en-route,A321,151FFF,A321,RA-73727,SU,AFL,PEE,USPP,SVO,UUEE,SU1202,AFL1202,1202,9448.8,193.19,58.5379,49.8706,121.752,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B738,151D89,B738,RA-73097,SU,AFL,SSH,HESH,SVO,UUEE,SU430,AFL430,430,10972.8,175.0,50.0503,44.8082,814.88,0.0,0.0,,2025-11-14 09:05:07+00:00
Unknown,A321,151FF9,A321,RA-73721,SU,AFL,SVO,UUEE,PEE,USPP,SU1201,AFL1201,1201,10370.8,277.0,58.3153,51.067,753.764,0.0,0.0,,2025-11-14 09:05:20+00:00
en-route,B738,151D8C,B738,RA-73100,SU,AFL,UFA,UWUU,SVO,UUEE,SU1234,AFL1234,1234,11277.6,89.0,56.1255,42.8754,959.336,0.0,0.0,,2025-11-14 09:05:50+00:00
en-route,A320,151DD8,A320,RA-73176,SU,AFL,SVO,UUEE,MSQ,UMMS,SU1831,AFL1831,1831,10668.0,73.0,55.7713,33.6179,929.704,0.0,0.0,,2025-11-14 09:05:50+00:00
Unknown,B738,151D9F,B738,RA-73119,SU,AFL,DWC,OMDW,LED,ULLI,SU764,AFL764,764,10668.0,106.0,53.7072,42.5071,861.18,0.0,0.0,,2025-11-14 09:05:48+00:00
en-route,A333,15203A,A333,RA-73786,SU,AFL,OVB,UNNT,BKK,VTBS,SU651,AFL651,651,11003.3,314.0,49.0107,93.8263,772.284,0.0,0.0,,2025-11-14 09:05:08+00:00
en-route,B738,151DA5,B738,RA-73125,SU,AFL,IKT,UIII,SVO,UUEE,SU1444,AFL1444,1444,10668.0,112.0,55.7074,93.0871,848.216,0.0,0.0,,2025-11-14 09:05:09+00:00
en-route,A320,15201F,A320,RA-73759,SU,AFL,COV,LTDB,SVO,UUEE,SU2152,AFL2152,2152,10965.2,153.0,47.703,45.7998,833.4,0.0,0.0,,2025-11-14 09:04:47+00:00
en-route,B77W,151DBA,B77W,RA-73146,SU,AFL,HKT,VTSP,KJA,UNKL,SU634,AFL634,634,10972.8,200.79,12.7768,99.834,897.408,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B77W,151DB3,B77W,RA-73139,SU,AFL,SVO,UUEE,CMB,VCBI,SU289,AFL289,289,10363.2,307.12,25.4378,76.0886,840.816,0.0,0.0,,2025-11-14 09:14:46+00:00
en-route,A321,151FEC,A321,RA-73708,SU,AFL,SVO,UUEE,AER,URSS,SU1153,AFL1153,1153,10050.8,51.0,44.3725,47.2275,863.032,0.0,0.0,,2025-11-14 09:04:44+00:00
en-route,A320,15201A,A320,RA-73754,SU,AFL,MRV,URMM,SVO,UUEE,SU1316,AFL1316,1316,10066.0,111.0,54.3333,39.2695,892.664,0.0,0.0,,2025-11-14 09:05:50+00:00
en-route,A333,152037,A333,RA-73783,SU,AFL,SVX,USSS,HKT,VTSP,SU627,AFL627,627,11582.4,316.58,31.3013,74.6161,759.852,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A359,151DC2,A359,RA-73154,SU,AFL,SVO,UUEE,DPS,WADD,SU297,AFL297,297,11582.4,317.33,29.1036,75.636,806.04,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A20N,152004,A20N,RA-73732,SU,AFL,AUH,OMAA,SVO,UUEE,SU530,AFL530,530,10363.2,217.0,43.5829,49.1055,750.06,0.0,0.0,,2025-11-14 09:04:45+00:00
en-route,B77W,151FE1,B77W,RA-73697,SU,AFL,SVO,UUEE,HKT,VTSP,SU279,AFL279,279,10363.2,303.0,33.1667,72.5419,803.768,0.0,0.0,,2025-11-14 09:05:08+00:00
unknown,A320,152010,A320,RA-73744,SU,AFL,SVX,USSS,SVO,UUEE,SU1412,AFL1412,1412,4914.9,59.0,56.5182,60.1132,698.204,0.0,0.0,,2025-11-14 08:56:25+00:00
en-route,A320,152021,A320,RA-73761,SU,AFL,AER,URSS,LED,ULLI,SU2802,AFL2802,2802,10675.6,146.0,55.9069,37.3951,863.032,0.0,0.0,,2025-11-14 09:05:51+00:00
en-route,A321,151FFE,A321,RA-73726,SU,AFL,AER,URSS,SVO,UUEE,SU1150,AFL1150,1150,10058.4,127.0,53.683,42.2411,855.624,0.0,0.0,,2025-11-14 09:05:48+00:00
en-route,B77W,151DBC,B77W,RA-73148,SU,AFL,SVO,UUEE,HKT,VTSP,SU277,AFL277,277,9144.0,315.0,12.9054,93.3565,914.888,0.0,0.0,,2025-11-14 09:05:06+00:00
en-route,B77W,151DAC,B77W,RA-73132,SU,AFL,SVO,UUEE,BKK,VTBS,SU271,AFL271,271,9753.6,328.0,38.7994,66.0958,800.064,0.0,0.0,,2025-11-14 09:05:08+00:00
en-route,A333,151FE5,A333,RA-73701,SU,AFL,LED,ULLI,BKK,VTBS,SU621,AFL621,621,10363.2,324.0,16.0473,97.4527,883.404,0.0,0.0,,2025-11-14 09:05:06+00:00
en-route,A320,152024,A320,RA-73764,SU,AFL,LED,ULLI,SKD,UTSS,SU609,AFL609,609,10980.4,294.0,56.8179,39.8553,659.312,0.0,0.0,,2025-11-14 09:05:52+00:00
en-route,B77W,151DB5,B77W,RA-73141,SU,AFL,SVO,UUEE,HKT,VTSP,SU285,AFL285,285,9753.6,323.8,27.7781,77.186,856.044,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A20N,152007,A20N,RA-73735,SU,AFL,IKT,UIII,CXR,VVCR,SU841,AFL841,841,10363.2,355.0,23.5252,105.278,855.624,0.0,0.0,,2025-11-14 09:04:59+00:00
en-route,A321,151FEF,A321,RA-73711,SU,AFL,KRR,URKK,SVO,UUEE,SU1208,AFL1208,1208,10370.8,157.0,48.421,45.2718,840.808,0.0,0.0,,2025-11-14 09:04:51+00:00
en-route,A321,151FF7,A321,RA-73719,SU,AFL,KRR,URKK,SVO,UUEE,SU1108,AFL1108,1108,10965.2,273.0,44.389,49.3054,74.08,0.0,0.0,,2025-11-14 09:04:50+00:00
en-route,B77W,C0174F,B77W,C-FIVM,AC,ACA,DEL,VIDP,YYZ,CYYZ,AC42,ACA42,42,10058.4,131.13,58.6321,5.888,988.344,0.0,0.0,,2025-11-14 09:14:51+00:00
en-route,B789,C080DD,B789,C-GWUU,AC,ACA,GRU,SBGR,YYZ,CYYZ,AC90,ACA90,90,11277.6,152.0,5.4887,-57.643,922.296,0.0,0.0,,2025-11-14 09:05:03+00:00
en-route,B789,C01049,B789,C-FGEI,AC,ACA,DXB,OMDB,YYZ,CYYZ,AC56,ACA56,56,11270.0,94.94,49.3252,-5.5048,860.652,0.0,1.188,,2025-11-14 09:14:52+00:00
started,B38M,C030EB,B38M,C-FSNQ,AC,ACA,YHZ,CYHZ,LHR,EGLL,AC869,ACA869,869,3025.14,323.4,51.7492,-0.3612,546.732,0.0,49.176,2034.0,2025-11-14 09:14:52+00:00
Unknown,B77L,C01732,B77L,C-FIUJ,AC,ACA,YVR,CYVR,SYD,YSSY,AC34,ACA34,34,10972.8,26.57,21.0851,-158.682,902.772,0.0,0.0,2460.0,2025-11-14 09:14:52+00:00
en-route,B789,C08509,B789,C-GYJW,AC,ACA,YVR,CYVR,BNE,YBBN,AC36,ACA36,36,11887.2,27.0,23.9965,-157.094,877.848,0.0,0.0,,2025-11-14 09:04:20+00:00
Unknown,B789,C0103A,B789,C-FGDT,AC,ACA,BNE,YBBN,YVR,CYVR,AC35,ACA35,35,10058.4,218.0,45.4888,-126.748,1011.19,0.0,0.0,,2025-11-14 09:04:48+00:00
en-route,B789,C02EE7,B789,C-FRTU,AC,ACA,SIN,WSSS,YVR,CYVR,AC19,ACA19,19,10972.8,289.31,57.8435,-146.122,767.304,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,B789,C01C52,B789,C-FKSV,AC,ACA,FRA,EDDF,YYZ,CYYZ,AC842,ACA842,842,11277.6,100.73,53.7366,-12.3675,895.356,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,B77L,C023AA,B77L,C-FNND,AC,ACA,YYZ,CYYZ,DEL,VIDP,AC43,ACA43,43,11582.4,239.31,46.8254,-74.6005,874.404,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B789,C02EC7,B789,C-FRSO,AC,ACA,HKG,VHHH,YVR,CYVR,AC7,ACA7,7,12192.0,225.99,23.932,120.015,831.708,0.0,0.0,,2025-11-14 09:14:42+00:00
en-route,B789,C023C8,B789,C-FNOH,AC,ACA,YUL,CYUL,DEL,VIDP,AC51,ACA51,51,10972.8,245.0,52.0552,-57.5193,881.552,0.0,0.0,,2025-11-14 09:05:26+00:00
en-route,B77W,C01755,B77W,C-FIVS,AC,ACA,MUC,EDDM,YYZ,CYYZ,AC836,ACA836,836,8839.2,82.45,47.7472,9.7037,874.296,0.0,-1.188,5221.0,2025-11-14 09:14:52+00:00
en-route,B77L,C023AE,B77L,C-FNNH,AC,ACA,SYD,YSSY,YVR,CYVR,AC33,ACA33,33,8534.4,209.16,47.1599,-125.411,1026.4,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B789,C038A7,B789,C-FVLU,AC,ACA,YYZ,CYYZ,DXB,OMDB,AC57,ACA57,57,12184.4,256.0,53.388,-54.935,911.184,0.0,0.0,,2025-11-14 09:05:26+00:00
unknown,B788,C058BF,B788,C-GHPU,AC,ACA,CMN,GMMN,YUL,CYUL,AC72,ACA72,72,1264.92,160.0,33.6038,-7.6734,424.108,0.0,0.0,,2025-11-14 09:03:22+00:00
en-route,B789,C038C8,B789,C-FVNB,AC,ACA,YYZ,CYYZ,GRU,SBGR,AC91,ACA91,91,11582.4,322.36,39.9718,-73.1108,797.544,0.0,-1.188,6070.0,2025-11-14 09:14:52+00:00
en-route,A333,C0611F,A333,C-GKUG,AC,ACA,GVA,LSGG,YUL,CYUL,AC884,ACA884,884,1996.44,225.0,46.4327,6.3965,366.696,0.0,0.0,5243.0,2025-11-14 09:06:00+00:00
en-route,B789,C038CC,B789,C-FVNF,AC,ACA,ZRH,LSZH,YYZ,CYYZ,AC880,ACA880,880,12489.2,135.17,49.7207,1.2284,861.696,0.0,1.188,5253.0,2025-11-14 09:14:52+00:00
Unknown,B789,C01074,B789,C-FGFZ,AC,ACA,LIS,LPPT,YUL,CYUL,AC812,ACA812,812,11582.4,80.0,49.5826,-24.9035,946.372,0.0,0.0,,2025-11-14 09:05:00+00:00
en-route,B77W,C0175A,B77W,C-FIVX,AC,ACA,CDG,LFPG,YUL,CYUL,AC870,ACA870,870,8907.78,99.3,49.3761,-0.36,837.0,0.0,-38.628,6316.0,2025-11-14 09:14:52+00:00
en-route,B77W,C01723,B77W,C-FITU,AC,ACA,FCO,LIRF,YYZ,CYYZ,AC890,ACA890,890,10668.0,126.39,47.3662,-1.2993,839.736,0.0,0.0,,2025-11-14 09:14:52+00:00
Unknown,A333,C06120,A333,C-GKUH,AC,ACA,AMS,EHAM,YYZ,CYYZ,AC808,ACA808,808,11277.6,75.07,51.7815,0.3432,948.78,0.0,0.0,6252.0,2025-11-14 09:14:52+00:00
en-route,B788,C058D5,B788,C-GHQQ,AC,ACA,LHR,EGLL,YYC,CYYC,AC850,ACA850,850,12496.8,126.33,53.4287,-3.1923,903.456,0.0,0.0,7645.0,2025-11-14 09:14:52+00:00
en-route,B77W,C0173F,B77W,C-FIUW,AC,ACA,LHR,EGLL,YVR,CYVR,AC860,ACA860,860,11277.6,109.0,61.7055,-28.3757,842.66,0.0,0.0,,2025-11-14 09:05:49+00:00
en-route,B788,C058C3,B788,C-GHPY,AC,ACA,LHR,EGLL,YYZ,CYYZ,AC856,ACA856,856,11887.2,111.03,52.7278,-8.7218,918.648,0.0,0.0,7641.0,2025-11-14 09:14:52+00:00
en-route,B38M,C050AE,B38M,C-GEOJ,AC,ACA,YYZ,CYYZ,LAX,KLAX,AC794,ACA794,794,9326.88,61.47,35.2474,-115.777,965.484,0.0,17.568,,2025-11-14 09:14:52+00:00
en-route,B38M,C030F7,B38M,C-FSOC,AC,ACA,YUL,CYUL,YVR,CYVR,AC314,ACA314,314,11277.6,101.46,52.2455,-97.7584,988.272,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B77W,C01725,B77W,C-FITW,AC,ACA,YYZ,CYYZ,YVR,CYVR,AC126,ACA126,126,10668.0,91.13,51.5977,-103.537,1033.63,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A321,C05BD5,A321,C-GIUE,AC,ACA,YYZ,CYYZ,YYC,CYYC,AC156,ACA156,156,10660.4,121.0,47.6056,-86.4027,992.672,0.0,0.0,3317.0,2025-11-14 09:04:43+00:00
Unknown,B38M,C05007,B38M,C-GEHY,AC,ACA,YYZ,CYYZ,YEG,CYEG,AC176,ACA176,176,11887.2,106.95,51.2839,-95.8219,946.728,0.0,-1.188,,2025-11-14 09:14:52+00:00
en-route,B38M,C05054,B38M,C-GEKX,AC,ACA,YYZ,CYYZ,MEX,MMMX,AC992,ACA992,992,11277.6,34.75,29.7238,-92.2642,861.012,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B788,C058BB,B788,C-GHPQ,AC,ACA,LHR,EGLL,BOM,VABB,AC857,ACA857,857,1760.22,302.0,51.3977,-0.9261,379.66,0.0,0.0,3264.0,2025-11-14 09:05:24+00:00
en-route,A333,C051E2,A333,C-GFAF,AC,ACA,BRU,EBBR,FRA,EDDF,AC7076,ACA7076,7076,3916.68,309.06,50.6526,5.5794,581.94,0.0,-31.608,1000.0,2025-11-14 09:14:52+00:00
en-route,A333,C04FBB,A333,C-GEFA,AC,ACA,MXP,LIMC,YUL,CYUL,AC894,ACA894,894,701.04,348.0,45.5221,8.7528,346.324,0.0,0.0,5204.0,2025-11-14 09:05:59+00:00
en-route,B789,C038A3,B789,C-FVLQ,AC,ACA,ATH,LGAV,YYZ,CYYZ,AC896,ACA896,896,12489.2,158.2,40.4967,22.856,947.448,0.0,-1.188,7672.0,2025-11-14 09:14:51+00:00
en-route,A333,C06A39,A333,C-GOFW,AC,ACA,CDG,LFPG,YYZ,CYYZ,AC872,ACA872,872,11277.6,111.0,55.7241,-23.0711,648.2,0.0,0.0,,2025-11-14 09:05:00+00:00
en-route,B38M,C05056,B38M,C-GEKZ,AC,ACA,YVR,CYVR,YYZ,CYYZ,AC127,ACA127,127,6682.74,265.49,49.4157,-122.066,635.364,0.0,-36.288,,2025-11-14 09:14:52+00:00
en-route,B77W,C0173E,B77W,C-FIUV,AC,ACA,LHR,EGLL,YYZ,CYYZ,AC858,ACA858,858,10668.0,75.0,49.5869,-32.6599,918.592,0.0,0.0,,2025-11-14 09:04:56+00:00
en-route,B763,C04EB6,B763,C-GDUZ,AC,ACA,LIM,SPIM,MIA,KMIA,AC7252,ACA7252,7252,10058.4,182.0,10.7435,-79.4922,879.7,0.0,0.0,,2025-11-14 09:04:44+00:00
en-route,BCS3,C080D9,BCS3,C-GWUQ,AC,ACA,YUL,CYUL,YEG,CYEG,AC338,ACA338,338,9448.8,86.05,53.4014,-104.008,967.176,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,A333,C008A9,A333,C-FDHG,AC,ACA,BOG,SKBO,YUL,CYUL,AC98,ACA098,98,11887.2,139.0,10.0474,-74.0254,870.44,0.0,0.0,,2025-11-14 09:04:42+00:00
en-route,A321,C010F6,A321,C-FGKZ,AC,ACA,YUL,CYUL,YYT,CYYT,AC673,ACA673,673,6987.54,269.0,47.6293,-54.4804,772.284,0.0,0.0,,2025-11-14 09:05:30+00:00
en-route,B789,C038AA,B789,C-FVLX,AC,ACA,ICN,RKSI,YVR,CYVR,AC63,ACA63,63,2522.22,255.0,37.1113,126.908,455.592,0.0,0.0,7047.0,2025-11-14 09:04:50+00:00
started,B789,C023C9,B789,C-FNOI,AC,ACA,MNL,RPLL,YVR,CYVR,AC17,ACA17,17,861.06,280.34,49.2042,-123.34,474.408,0.0,33.948,,2025-11-14 09:14:52+00:00
en-route,B38M,C050C4,B38M,C-GEPF,AC,ACA,CUN,MMUN,YVR,CYVR,AC1316,ACA1316,1316,10668.0,142.45,34.8871,-99.4221,899.388,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B789,C0293E,B789,C-FPQB,AC,ACA,YYZ,CYYZ,SCL,SCEL,AC93,ACA93,93,11879.6,6.7,37.6748,-80.218,809.28,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B789,C023C7,B789,C-FNOG,AC,ACA,YVR,CYVR,BKK,VTBS,AC66,ACA66,66,10668.0,60.0,45.5451,171.933,1194.54,0.0,0.0,,2025-11-14 09:05:05+00:00
en-route,B789,C02EBD,B789,C-FRSE,AC,ACA,PEK,ZBAA,YVR,CYVR,AC29,ACA29,29,10972.8,304.72,37.1265,127.448,741.312,0.0,-1.188,7043.0,2025-11-14 09:14:52+00:00
en-route,B38M,C03064,B38M,C-FSIL,AC,ACA,YYZ,CYYZ,POS,TTPP,AC985,ACA985,985,11582.4,342.0,27.165,-71.817,718.576,0.0,0.0,,2025-11-14 09:05:35+00:00
unknown,B789,C0103E,B789,C-FGDX,AC,ACA,TLV,LLBG,YYZ,CYYZ,AC80,ACA80,80,76.2,301.0,31.9962,34.9014,296.32,0.0,0.0,1471.0,2025-11-14 09:03:23+00:00
en-route,B38M,C00EB0,B38M,C-FFOP,AC,ACA,YOW,CYOW,FLL,KFLL,AC1257,ACA1257,1257,281.94,306.49,45.2933,-75.6212,221.148,0.0,-11.7,,2025-11-14 09:13:49+00:00
started,B39M,A9B273,B39M,N724AL,AS,ASA,DFW,KDFW,SEA,KSEA,AS542,ASA542,542,0.0,0.0,47.4601,-122.306,37.044,1.0,0.0,,2025-11-14 09:14:42+00:00
en-route,B38M,AAF0C3,B38M,N804AK,AS,ASA,LAX,KLAX,SJO,MROC,AS1351,ASA1351,1351,10972.8,304.62,15.1545,-91.1144,850.716,0.0,-1.188,4614.0,2025-11-14 09:14:52+00:00
en-route,B739,A57D52,B739,N453AS,AS,ASA,IAD,KIAD,SEA,KSEA,AS367,ASA367,367,10058.4,108.07,44.2337,-97.7508,925.344,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B738,A7A89D,B738,N593AS,AS,ASA,HNL,PHNL,ANC,PANC,AS49,ASA49,49,10972.8,200.0,25.1721,-156.463,846.364,0.0,0.0,,2025-11-14 09:12:46+00:00
en-route,B739,A2E806,B739,N287AK,AS,ASA,ATL,KATL,SEA,KSEA,AS464,ASA464,464,10668.0,109.0,45.4316,-111.536,988.968,0.0,0.0,3572.0,2025-11-14 09:12:54+00:00
en-route,B739,A3133C,B739,N298AK,AS,ASA,DFW,KDFW,PDX,KPDX,AS539,ASA539,539,11277.6,126.5,39.2431,-106.886,912.312,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B737,A87428,B737,N644AS,AS,ASA,ANC,PANC,SEA,KSEA,AS144,ASA144,144,11582.4,325.0,56.4375,-129.002,735.244,0.0,0.0,,2025-11-14 09:12:56+00:00
en-route,B39M,ACCD10,B39M,N924AK,AS,ASA,EWR,KEWR,SFO,KSFO,AS374,ASA374,374,10668.0,90.93,41.9418,-83.9639,915.012,0.0,0.0,,2025-11-14 09:14:52+00:00
unknown,E75L,A524C5,E75L,N430SY,AS,ASA,SFO,KSFO,LAX,KLAX,AS3461,SKW3461,3461,198.12,297.0,37.5992,-122.323,250.02,0.0,0.0,,2025-11-14 08:53:24+00:00
en-route,B39M,AD1857,B39M,N943AK,AS,ASA,ANC,PANC,PHX,KPHX,AS141,ASA141,141,11582.4,283.23,60.3964,-145.848,768.6,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B739,A29CBF,B739,N268AK,AS,ASA,ANC,PANC,SEA,KSEA,AS228,ASA228,228,4671.06,294.52,60.8958,-149.265,557.748,0.0,-2.34,,2025-11-14 09:14:52+00:00
en-route,B39M,A9672C,B39M,N705AL,AS,ASA,ANC,PANC,LAX,KLAX,AS193,ASA193,193,0.0,33.75,61.1698,-149.993,33.336,1.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B739,A5E29A,B739,N479AS,AS,ASA,EWR,KEWR,SEA,KSEA,AS314,ASA314,314,10058.4,100.47,44.296,-91.7717,896.472,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B739,A2D573,B739,N282AK,AS,ASA,BWI,KBWI,SEA,KSEA,AS344,ASA344,344,10668.0,111.35,42.8664,-92.5269,920.664,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B739,A2D1BC,B739,N281AK,AS,ASA,BOS,KBOS,SEA,KSEA,AS536,ASA536,536,10058.4,91.0,47.9737,-105.589,924.148,0.0,0.0,,2025-11-14 09:12:54+00:00
en-route,B739,A262AD,B739,N253AK,AS,ASA,PHL,KPHL,SEA,KSEA,AS371,ASA371,371,10668.0,115.78,41.7149,-82.4716,962.496,0.0,0.0,6651.0,2025-11-14 09:14:52+00:00
en-route,B739,A602AB,B739,N487AS,AS,ASA,PHX,KPHX,ANC,PANC,AS172,ASA172,172,10058.4,137.5,55.2437,-132.796,1049.98,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B738,A784D5,B738,N584AS,AS,ASA,SEA,KSEA,JNU,PAJN,AS7096,ASA7096,7096,10058.4,139.78,53.8942,-129.845,1038.17,0.0,0.0,,2025-11-14 09:14:51+00:00
en-route,B739,A56866,B739,N448AS,AS,ASA,EWR,KEWR,LAX,KLAX,AS288,ASA288,288,10058.4,78.33,41.2566,-94.8613,924.732,0.0,0.0,7256.0,2025-11-14 09:14:52+00:00
en-route,B738,A69B92,B738,N525AS,AS,ASA,JFK,KJFK,SEA,KSEA,AS22,ASA22,22,10668.0,94.0,47.1039,-107.676,933.408,0.0,0.0,,2025-11-14 09:12:55+00:00
en-route,B39M,AD2733,B39M,N947AK,AS,ASA,MCO,KMCO,SEA,KSEA,AS394,ASA394,394,10058.4,118.78,41.9467,-104.197,965.628,0.0,0.0,,2025-11-14 09:14:52+00:00
en-route,B39M,ADA167,B39M,N978AK,AS,ASA,JFK,KJFK,SAN,KSAN,AS36,ASA36,36,10668.0,87.64,39.8213,-90.3138,945.324,0.0,0.0,7253.0,2025-11-14 09:14:52+00:00
en-route,B39M,A97C18,B39M,N710AL,AS,ASA,ORD,KORD,SEA,KSEA,AS328,ASA328,328,10668.0,98.6,46.7452,-113.217,966.492,0.0,1.188,,2025-11-14 09:14:47+00:00
en-route,B739,A54AAE,B739,N440AS,AS,ASA,ORD,KORD,PDX,KPDX,AS376,ASA376,376,11277.6,96.78,43.6227,-98.4888,941.832,0.0,1.188,,2025-11-14 09:14:52+00:00
