GMT,airportId,codeIataAirport,codeIataCity,codeIcaoAirport,codeIso2Country,geonameId,latitudeAirport,longitudeAirport,nameAirport,nameCountry,phone,timezone
12,4662,MAV,MAV,,MH,0,8.75,171.1,Maloelap Island,Marshall Islands,,Pacific/Majuro
12,4854,MIJ,MIJ,,MH,0,6.083333,171.75,Mili Island,Marshall Islands,,Pacific/Majuro
12,4871,MJB,MJB,,MH,0,10.283333,170.88333,Mejit Island,Marshall Islands,,Pacific/Majuro
12,4874,MJE,MJE,,MH,7303978,9.0,170.0,Majkin,Marshall Islands,,Pacific/Majuro
12,5357,NDK,NDK,,MH,0,5.633333,168.11667,Namdrik Island,Marshall Islands,,Pacific/Majuro
12,5473,NMU,NMU,,MH,0,8.0,168.13333,Namu,Marshall Islands,,Pacific/Majuro
12,6783,RNP,RNP,,MH,7303968,11.15,166.88333,Rongelap Island,Marshall Islands,,Pacific/Majuro
12,7579,TBV,TBV,,MH,2080879,10.038889,169.94722,Tabal,Marshall Islands,,Pacific/Majuro
12,7704,TIC,TIC,,MH,0,7.05,171.78334,Tinak Island,Marshall Islands,,Pacific/Majuro
12,8098,UIT,UIT,,MH,4040028,5.833333,169.61667,Jaluit Island,Marshall Islands,,Pacific/Majuro
12,8099,UJE,UJE,,MH,0,9.083333,165.66667,Ujae Island,Marshall Islands,,Pacific/Majuro
12,8201,UTK,UTK,,MH,0,11.233333,169.86667,Utirik Island,Marshall Islands,,Pacific/Majuro
12,8515,WJA,WJA,,MH,2080486,7.453653,168.55296,Woja,Marshall Islands,,Pacific/Majuro
12,8618,WTE,WTE,,MH,0,9.45,170.26666,Wotje Island,Marshall Islands,,Pacific/Majuro
12,8622,WTO,WTO,,MH,0,10.166667,166.03334,Wotho Island,Marshall Islands,,Pacific/Majuro
1,5707,OHD,OHD,LWOH,MK,6299777,41.185,20.743055,Ohrid,Macedonia,,Europe/Skopje
1,7162,SKP,SKP,LWSK,MK,6299778,41.95649,21.62872,Alexander The Great Airport,Macedonia,,Europe/Skopje
0,776,BKO,BKO,GABS,ML,6297167,12.540926,-7.947951,Bamako,Mali,,Africa/Bamako
0,2237,EYL,EYL,GAYE,ML,7668275,15.133333,-10.566667,Yelimane,Mali,,Africa/Bamako
0,2486,GAQ,GAQ,GAGO,ML,6297168,16.248611,-0.001389,Gao,Mali,,Africa/Bamako
0,2777,GUD,GUD,GAGM,ML,7668274,16.3575,-3.609722,Goundam,Mali,,Africa/Bamako
0,3957,KNZ,KNZ,GAKA,ML,8261016,12.843333,-11.2525,Kenieba,Mali,,Africa/Bamako
0,4047,KSS,KSS,GASK,ML,6297180,11.3,-5.583333,Sikasso,Mali,,Africa/Bamako
0,4076,KTX,KTX,GAKO,ML,6297172,12.416667,-5.383333,Koutiala,Mali,,Africa/Bamako
0,4149,KYS,KYS,GAKY,ML,6297174,14.431944,-11.439444,Kayes,Mali,,Africa/Bamako
0,5273,MZI,MZI,GAMB,ML,6297175,14.508333,-4.085,Mopti,Mali,,Africa/Bamako
0,5428,NIX,NIX,GANR,ML,6297178,15.239167,-9.577222,Nioro,Mali,,Africa/Bamako
0,5533,NRM,NRM,GANK,ML,8298668,15.25,-7.283333,Nara,Mali,,Africa/Bamako
0,7529,SZU,SZU,,ML,8298669,13.433333,-6.283333,Segou,Mali,,Africa/Bamako
0,7851,TOM,TOM,GATB,ML,6297182,16.732222,-3.005278,Tombouctou,Mali,,Africa/Bamako
6.30,226,AKY,AKY,VYSW,MM,1329416,20.130278,92.88028,Civil,,,Asia/Rangoon
6.30,826,BMO,BMO,VYBM,MM,8260784,24.27389,97.25166,Bhamo,,,Asia/Rangoon
6.30,887,BPE,BPE,,MM,0,24.0,96.0,Bagan,,,Asia/Rangoon
6.30,966,BSX,BSX,VYPN,MM,7668662,16.8,94.78333,Bassein,,,Asia/Rangoon
6.30,2492,GAW,GAW,VYGG,MM,7731041,22.166668,94.13333,Gangaw,,,Asia/Rangoon
6.30,2808,GWA,GWA,VYGW,MM,7731080,21.0,94.0,Gwa,,,Asia/Rangoon
6.30,2898,HEB,HEB,,MM,7731082,17.633333,95.46667,Henzada,,,Asia/Rangoon
6.30,2901,HEH,HEH,VYHH,MM,7668655,20.743862,96.79341,Heho,,,Asia/Rangoon
6.30,3042,HOX,HOX,,MM,8260828,24.866667,94.916664,Homalin,,,Asia/Rangoon
6.30,3684,KAW,KAW,VYKT,MM,7668658,10.05,98.51667,Kawthaung,,,Asia/Rangoon
6.30,3779,KET,KET,VYKG,MM,7910381,21.3,99.61667,Keng Tung,,,Asia/Rangoon
6.30,3823,KHM,KHM,VYKI,MM,7668656,25.993513,95.67965,Khamti,,,Asia/Rangoon
6.30,3929,KMV,KMV,VYKL,MM,7668657,23.183332,94.05,Kalemyo,,,Asia/Rangoon
6.30,4148,KYP,KYP,VYKP,MM,0,19.433332,93.53333,Kyaukpyu,,,Asia/Rangoon
6.30,4150,KYT,KYT,VYKU,MM,7731204,21.4,94.13333,Kyauktaw,,,Asia/Rangoon
6.30,4353,LIW,LIW,VYLK,MM,7668659,19.68861,97.21694,Loikaw,,,Asia/Rangoon
6.30,4516,LSH,LSH,VYLS,MM,1314759,22.966667,97.75,Lashio,,,Asia/Rangoon
6.30,4730,MDL,MDL,VYCZ,MM,1311876,21.940052,96.0875,Mandalay International,,,Asia/Rangoon
6.30,4804,MGK,MGK,VYMT,MM,7731267,20.283333,98.9,Mong Ton,,,Asia/Rangoon
6.30,4814,MGU,MGU,VYMN,MM,7731269,18.958332,93.73889,Manaung,,,Asia/Rangoon
6.30,4819,MGZ,MGZ,VYME,MM,7668660,12.45,98.61667,Myeik,,,Asia/Rangoon
6.30,4989,MNU,MNU,VYMM,MM,7910380,16.441668,97.66944,Maulmyine,,,Asia/Rangoon
6.30,4998,MOE,MOE,VYMO,MM,7730229,23.1,96.65,Momeik,,,Asia/Rangoon
6.30,5000,MOG,MOG,VYMS,MM,7668661,20.533333,99.26667,Mong Hsat,,,Asia/Rangoon
6.30,5207,MWQ,MWQ,VYMW,MM,7731309,20.166668,94.94111,Magwe,,,Asia/Rangoon
6.30,5259,MYT,MYT,VYMK,MM,7910373,25.354168,97.29889,Myitkyina,,,Asia/Rangoon
6.30,5471,NMS,NMS,VYNS,MM,7730230,20.883333,97.75,Namsang,,,Asia/Rangoon
6.30,5472,NMT,NMT,VNMT,MM,7731339,23.083332,97.4,Namtu,,,Asia/Rangoon
6.30,5619,NYT,NYT,VYNT,MM,8260875,19.6225,96.201385,Nay Pyi Taw,,,Asia/Rangoon
6.30,5620,NYU,NYU,VBNU,MM,7668653,21.175343,94.92832,Nyaung-u,,,Asia/Rangoon
6.30,5934,PAA,PAA,,MM,8298859,16.892778,97.67833,Pa-an,,,Asia/Rangoon
6.30,5952,PAU,PAU,VYPK,MM,7731381,21.45,94.51667,Pauk,,,Asia/Rangoon
6.30,5978,PBU,PBU,VYPT,MM,0,27.333332,97.416664,Putao,,,Asia/Rangoon
6.30,6142,PKK,PKK,VYPU,MM,7731402,21.343332,95.10639,Pakokku,,,Asia/Rangoon
6.30,6271,PPU,PPU,,MM,8299080,18.066668,97.45,Papun,,,Asia/Rangoon
6.30,6304,PRU,PRU,VYPY,MM,7731413,18.825,95.26861,Prome,,,Asia/Rangoon
6.30,6686,RGN,RGN,VYYY,MM,6301176,16.900068,96.134155,Mingaladon,,,Asia/Rangoon
6.30,7246,SNW,SNW,VYTD,MM,7910206,18.453876,94.30038,Thandwe,,,Asia/Rangoon
6.30,7687,THL,THL,VYTL,MM,7668663,20.45,99.95,Tachilek,,,Asia/Rangoon
6.30,7715,TIO,TIO,VYHN,MM,7731545,20.0,96.0,Tilin,,,Asia/Rangoon
6.30,7992,TVY,TVY,VBTV,MM,7668654,14.1,98.2,Dawe,,,Asia/Rangoon
6.30,9076,XYE,XYE,VYYE,MM,7731643,15.25,97.85,Ye,,,Asia/Rangoon
6.5,10431,NYW,,VYMY,MM,,22.221638,95.093479,Monywar Airport,Burma,,
8,455,AVK,AVK,ZMAH,MN,7730290,46.266666,102.78333,Arvaikheer,Mongolia,,Asia/Ulaanbaatar
8,1090,BYN,BYN,ZMBH,MN,7668794,46.1,100.683334,Bayankhongor,Mongolia,,Asia/Ulaanbaatar
8,1462,COQ,COQ,ZMCD,MN,7730291,48.13333,114.9,Choibalsan,Mongolia,,Asia/Choibalsan
8,1833,DLZ,DLZ,ZMDZ,MN,7668797,43.966667,104.683334,Dalanzadgad,Mongolia,,Asia/Ulaanbaatar
8,2174,ERT,ERT,,MN,8260808,49.066666,104.15,Erdenet,Mongolia,,Asia/Ulaanbaatar
7,2876,HBU,HBU,,MN,0,46.102222,91.58611,"Bulgan, Hovd",Mongolia,,Asia/Hovd
8,2963,HJT,HJT,ZMHU,MN,8260990,46.9,102.76667,Khujirt,Mongolia,,Asia/Ulaanbaatar
8,3090,HTM,HTM,,MN,8298819,50.45,100.166664,Khatgal,Mongolia,,Asia/Ulaanbaatar
7,3125,HVD,HVD,ZMKD,MN,7668798,48.016666,91.65,Khovd,Mongolia,,Asia/Hovd
8,3826,KHR,KHR,ZMHH,MN,8261039,46.783333,102.85,Kharkhorin,Mongolia,,Asia/Ulaanbaatar
7,4541,LTI,LTI,ZMAT,MN,7668793,46.65,96.416664,Altai,Mongolia,,Asia/Hovd
8,5236,MXV,MXV,ZMMN,MN,7668799,49.63333,100.166664,Moron,Mongolia,,Asia/Ulaanbaatar
8,5237,MXW,MXW,ZMMG,MN,7731314,45.766666,106.28333,Mandalgobi,Mongolia,,Asia/Ulaanbaatar
7,7838,TNZ,TNZ,,MN,8260912,48.739723,98.275276,Tosontsengel,Mongolia,,Asia/Hovd
8,7940,TSZ,TSZ,,MN,8260914,47.733334,101.76667,Tsetserleg,Mongolia,,Asia/Ulaanbaatar
8,8078,UGA,UGA,ZMBN,MN,7668795,48.8,103.55,Bulgan,Mongolia,,Asia/Ulaanbaatar
8,8085,UGT,UGT,,MN,8298965,43.752777,104.12778,Umnugobitour,Mongolia,,Asia/Ulaanbaatar
7,8117,ULG,ULG,ZMUL,MN,7731582,48.966667,89.96667,Ulgit,Mongolia,,Asia/Hovd
8,8123,ULN,ULN,ZMUB,MN,6301377,47.85275,106.76327,Chinggis Khaan International,Mongolia,,Asia/Ulaanbaatar
7,8124,ULO,ULO,ZMUG,MN,8260917,49.983334,92.066666,Ulaangom,Mongolia,,Asia/Hovd
7,8132,ULZ,ULZ,,MN,7731585,47.75,96.85,Uliastai,Mongolia,,Asia/Hovd
8,8152,UNR,UNR,,MN,8260918,47.316666,110.666664,Underkhaan,Mongolia,,Asia/Ulaanbaatar
8,8215,UUN,UUN,ZMBU,MN,7668796,46.683334,113.28333,Baruun-Urt,Mongolia,,Asia/Choibalsan
8,10343,AXF,,ZBAL,MN,,38.74831,105.58858,Alxa Left Banner Bayanhot Airport,Mongolia,,
8,10563,UBN,,ZMCK,MN,,47.65,106.818889,New Ulaanbaator International Airport,Mongolia,,
8,4783,MFM,MFM,VMMC,MO,6284950,22.156588,113.57285,Macau International,Macao,,Asia/Macau
8,9103,XZM,MFM,,MO,0,22.1638446,113.5549937,Macau Ferry,Macao,,Asia/Macau
8,9233,YFT,YFT,YFTZ,MO,1821263,-18.178333,125.55417,Taipa Ferry Port,Macao,,Asia/Macau
10,6800,ROP,ROP,PGRO,MP,4041524,14.171568,145.24408,Rota,Northern Mariana Islands,,Pacific/Saipan
10,7286,SPN,SPN,PGSN,MP,7828758,15.122178,145.72325,Saipan International,Northern Mariana Islands,,Pacific/Saipan
10,7716,TIQ,TIQ,PGWT,MP,4041643,14.994319,145.62634,Tinian International,Northern Mariana Islands,,Pacific/Saipan
-4,2285,FDF,FDF,TFFF,MQ,3570672,14.596061,-60.999947,Lamentin,Martinique,,America/Martinique
0,106,AEO,AEO,GQNA,MR,6297233,16.709167,-9.635556,Aioun El Atrouss,Mauritania,,Africa/Nouakchott
0,194,AJJ,AJJ,GQNJ,MR,6297238,19.730556,-14.374444,Akjoujt,Mauritania,,Africa/Nouakchott
0,417,ATR,ATR,GQPA,MR,6297242,20.499443,-13.046389,Mouakchott,Mauritania,,Africa/Nouakchott
0,672,BGH,BGH,GQNE,MR,7668284,16.633333,-14.2,Abbaye,Mauritania,,Africa/Nouakchott
0,1282,CGT,CGT,,MR,8298770,20.45,-12.366667,Chinguitti,Mauritania,,Africa/Nouakchott
0,2114,EMN,EMN,GQNI,MR,6297237,16.6,-7.283333,Nema,Mauritania,,Africa/Nouakchott
0,2310,FGD,FGD,GQPF,MR,7668289,22.675,-12.731944,Fderik,Mauritania,,Africa/Nouakchott
0,3763,KED,KED,GQNK,MR,6297239,16.161388,-13.507778,Kaedi,Mauritania,,Africa/Nouakchott
0,3786,KFA,KFA,GQNF,MR,6297236,16.588888,-11.405278,Kiffa,Mauritania,,Africa/Nouakchott
0,4267,LEG,LEG,,MR,2381659,17.166668,-13.95,Aleg,Mauritania,,Africa/Nouakchott
0,4684,MBR,MBR,,MR,8261062,16.033333,-12.583333,Mbout,Mauritania,,Africa/Nouakchott
0,5004,MOM,MOM,GQNL,MR,7668286,17.75,-12.5,Moudjeria,Mauritania,,Africa/Nouakchott
0,5348,NDB,NDB,GQPP,MR,6297243,20.934168,-17.028334,Nouadhibou,Mauritania,,Africa/Nouakchott
0,5434,NKC,NKC,GQNN,MR,6297240,18.098148,-15.952041,Nouakchott,Mauritania,,Africa/Nouakchott
0,5869,OTL,OTL,GQNB,MR,6297234,17.75,-14.666667,Boutilimit,Mauritania,,Africa/Nouakchott
0,5894,OUZ,OUZ,GQPZ,MR,7730581,22.733334,-12.35,Zouerate,Mauritania,,Africa/Nouakchott
0,7023,SEY,SEY,GQNS,MR,7668287,15.182222,-12.206111,Selibaby,Mauritania,,Africa/Nouakchott
0,7684,THI,THI,GQNC,MR,7668283,18.45,-9.5,Tichitt,Mauritania,,Africa/Nouakchott
0,7695,THT,THT,GQNT,MR,7668288,17.233334,-10.816667,Tamchakett,Mauritania,,Africa/Nouakchott
0,7723,TIY,TIY,GQND,MR,6297235,18.566668,-11.416667,Tidjikja,Mauritania,,Africa/Nouakchott
0,7793,TMD,TMD,GQNH,MR,7668285,16.236668,-8.154167,Timbedra,Mauritania,,Africa/Nouakchott
-4,4978,MNI,MNI,,MS,0,16.75,-62.233334,Gerald's Airport,Montserrat,,America/Montserrat
1,2835,GZM,GZM,,MT,0,36.041668,14.208333,Gozo Heliport,Malta,,Europe/Malta
1,3470,JCO,JCO,,MT,0,36.016666,14.333333,Heliport,Malta,,Europe/Malta
1,4919,MLA,MLA,LMML,MT,2562787,35.849777,14.495401,Malta International,Malta,,Europe/Malta
4,5086,MRU,MRU,FIMP,MU,1106588,-20.431997,57.67663,Sir Seewoosagur Ramgoolam International,Mauritius,230-603-6000,Indian/Mauritius
4,6819,RRG,RRG,FIMR,MU,6296985,-19.75,63.35,Rodrigues Island,Mauritius,,Indian/Mauritius
5,1912,DRV,DRV,,MV,0,5.156111,73.13028,Dharavandhoo Island,Maldives,,Indian/Maldives
5,2455,FVM,FVM,VRMR,MV,8298881,-0.309444,73.43278,Fuvahmulak,Maldives,,Indian/Maldives
5,2483,GAN,GAN,VRMG,MV,7668640,-0.690003,73.15654,Gan Airport,Maldives,,Indian/Maldives
5,2855,HAQ,HAQ,VRMH,MV,7668641,6.748433,73.16838,Hanimaadhoo,Maldives,,Indian/Maldives
5,3746,KDM,KDM,VRMT,MV,7668643,0.491527,72.99593,Kaadedhdhoo,Maldives,,Indian/Maldives
5,3748,KDO,KDO,VRMT,MV,7668642,1.883333,73.51667,Kadhdhoo,Maldives,,Indian/Maldives
5,4923,MLE,MLE,VRMM,MV,6301875,4.201389,73.524445,Malé International Airport,Maldives,,Indian/Maldives
5,8243,VAM,VAM,VRMV,MV,8181786,55.46389,9.458333,Maamigili,Maldives,,Indian/Maldives
5,10363,DDD,,VRMU,MV,11524617,2.666075,72.887118,Dhaalu Airport,Maldives,,
5,10374,FND,,-,MV,12104814,6.1611,73.2872,"Funadhoo Airport
",Maldives,,
5,10381,GKK,,VRMO,MV,8411012,0.7324,73.4336,Kooddoo Airport,Maldives,,
5,10390,HDK,,VRBK,MV,12076772,6.631111,73.066667,Kulhudhuffushi Airport,Maldives,,
5,10392,HRF,,VRAH,MV,,6.980556,72.895833,Hoarafushi Airport,Maldives,,
5,10429,NMF,,VRDA,MV,12088696,5.822222,5.822222,Maafaru International Airport,Maldives,,
6,10490,TMF,,VRNT,MV,8617220,2.211,73.1533,Thimarafushi Airport,Maldives,,
5,10534,IFU,,VREI,MV,10943305,5.7083,73.025,"Ifuru Airport
",Maldives,,
5,10560,RUL,,VRQM,MV,12128609,0.336667,73.511389,Maavarulu Airport,Maldives,,
2,811,BLZ,BLZ,FWCL,MW,931755,-15.674722,34.970833,Chileka,Malawi,,Africa/Blantyre
2,1228,CEH,CEH,,MW,8298734,-10.55,33.8,Chelinda,Malawi,,Africa/Blantyre
2,1405,CMK,CMK,FWCM,MW,7730532,-14.3,35.05,Club Makokola,Malawi,,Africa/Blantyre
2,1960,DWA,DWA,KDWA,MW,7730083,-13.0,34.13333,Dwangwa,Malawi,,Africa/Blantyre
2,3704,KBQ,KBQ,FWKG,MW,7668262,-33.466667,13.016667,Kasungu,Malawi,,Africa/Blantyre
2,3799,KGJ,KGJ,FWKA,MW,235715,-9.957778,33.892223,Karonga,Malawi,,Africa/Blantyre
2,4354,LIX,LIX,FWLK,MW,7730533,-12.083333,34.733334,Likoma,Malawi,,Africa/Blantyre
2,4397,LLW,LLW,FWLI,MW,6297121,-13.780039,33.780197,Kumuzu International Airport,Malawi,,Africa/Blantyre
2,4401,LMB,LMB,FWSM,MW,924055,-13.75,34.583332,Salima,Malawi,,Africa/Blantyre
2,4649,MAI,MAI,,MW,927246,-14.5,35.25,Mangochi,Malawi,,Africa/Blantyre
2,5265,MYZ,MYZ,FWMY,MW,6297124,-14.1,34.533333,Monkey Bay,Malawi,,Africa/Blantyre
2,8410,VUU,VUU,,MW,0,-15.683333,35.0,Mvuu Camp,Malawi,,Africa/Blantyre
2,10050,ZZU,ZZU,FWUU,MW,6297127,-11.442778,34.01278,Mzuzu,Malawi,,Africa/Blantyre
-6,51,ACA,ACA,MMAA,MX,6299826,16.762403,-99.75459,General Juan N. Alvarez International,Mexico,,America/Mexico_City
-6,62,ACN,ACN,MMCC,MX,7668344,29.3,-100.916664,Ciudad Acuña International Airport,Mexico,,America/Matamoros
-6,147,AGU,AGU,MMAS,MX,6299828,21.701416,-102.31374,Aguascalients,Mexico,,America/Mexico_City
-7,199,AJS,AJS,,MX,7730813,26.833332,-113.666664,Abreojos,Mexico,,America/Mazatlan
-6,510,AZG,AZG,,MX,0,19.068056,-102.352776,Apatzingan,Mexico,,America/Mexico_City
-6,515,AZP,MEX,,MX,0,19.416668,-99.1,Atizapan,Mexico,,America/Mexico_City
-8,701,BHL,BHL,,MX,0,28.95,-113.55,Bahia Angeles,Mexico,,America/Santa_Isabel
-6,761,BJX,BJX,MMLO,MX,6299851,20.985699,-101.479,Del Bajío International,Mexico,,America/Mexico_City
-7,1232,CEN,CEN,MMCN,MX,6299834,27.391945,-109.839165,Ciudad Obregon,Mexico,,America/Hermosillo
-7,1347,CJS,CJS,MMCS,MX,7669055,31.63593,-106.4361,Abraham Gonzalez International,Mexico,,America/Ojinaga
-6,1348,CJT,CJT,MMCO,MX,7730663,16.166668,-92.05,Copalar,Mexico,,America/Mexico_City
-6,1385,CLQ,CLQ,MMIA,MX,6299846,19.3,-103.65,Colima,Mexico,,America/Mexico_City
-6,1399,CME,CME,MMCE,MX,6299831,18.65103,-91.802734,Ciudad Del Carmen,Mexico,,America/Merida
-7,1421,CNA,CNA,,MX,4015700,31.0,-110.333336,Cananea,Mexico,,America/Hermosillo
-6,1476,CPE,CPE,MMCP,MX,6299835,19.835,-90.509445,Campeche International,Mexico,,America/Merida
-5,1560,CTM,CTM,MMCM,MX,3531023,18.481943,-88.333336,Chetumal,Mexico,,America/Cancun
-7,1573,CUA,CUA,MMDA,MX,7668346,25.036943,-111.664444,Ciudad Constitucion,Mexico,,America/Mazatlan
-7,1584,CUL,CUL,MMCL,MX,6299832,24.76643,-107.46958,Fedl De Bachigualato,Mexico,,America/Mazatlan
-5,1586,CUN,CUN,MMUN,MX,6299880,21.040457,-86.874435,Cancún International,Mexico,(998) 848-720,America/Cancun
-7,1593,CUU,CUU,MMCU,MX,4014338,28.704048,-105.96952,Gen Fierro Villalobos,Mexico,,America/Chihuahua
-6,1607,CVJ,CVJ,MMCB,MX,6299830,18.916668,-99.25,General Mariano Matamoros Airport,Mexico,,America/Mexico_City
-6,1609,CVM,CVM,MMCV,MX,6299839,23.713888,-98.96528,Ciudad Victoria,Mexico,,America/Monterrey
-6,1660,CYW,CYW,MMCY,MX,7668345,20.55,-100.9,Celaya,Mexico,,America/Mexico_City
-6,1663,CZA,CZA,MMCT,MX,6299837,20.666668,-88.566666,Chichen Itza,Mexico,,America/Merida
-5,1672,CZM,CZM,MMCZ,MX,6299840,20.5112,-86.930466,Cozumel,Mexico,,America/Cancun
-6,1766,DGO,DGO,MMDO,MX,6299841,24.125,-104.525,Guadalupe Victoria,Mexico,,America/Monterrey
-8,2182,ESE,ESE,,MX,0,31.866667,-116.61667,Ensenada,Mexico,,America/Santa_Isabel
-6,2538,GDL,GDL,MMGL,MX,4011789,20.525198,-103.29921,Don Miguel Hidalgo y Costilla International,Mexico,,America/Mexico_City
-7,2775,GUB,GUB,MMGR,MX,7668347,28.033333,-114.066666,Guerrero Negro,Mexico,,America/Mazatlan
-7,2827,GYM,GYM,MMGM,MX,6299844,27.955557,-110.93056,Gen Jose M Yanez,Mexico,,America/Hermosillo
-7,3001,HMO,HMO,MMHO,MX,6299845,29.089905,-111.051704,Gen Pesqueira Garcia,Mexico,,America/Hermosillo
-6,3120,HUX,HUX,MMBT,MX,6299829,15.768333,-96.23556,Huatulco,Mexico,,America/Mexico_City
-5,3361,ISJ,ISJ,MMIM,MX,7730665,21.266666,-86.75,Isla Mujeres,Mexico,,America/Cancun
-6,3429,IZT,IZT,,MX,8299222,16.569166,-95.10833,Ixtepec,Mexico,,America/Mexico_City
-6,3440,JAL,JAL,MMJA,MX,6453441,19.472221,-96.781944,Jalapa,Mexico,,America/Mexico_City
-7,4181,LAP,LAP,MMLP,MX,6299852,24.076088,-110.367836,General Manuel Márquez De León International Airport,Mexico,,America/Mazatlan
-7,4410,LMM,LMM,MMLM,MX,6299850,25.816668,-108.98333,Federal (Valle Del Fuerte),Mexico,,America/Mazatlan
-6,4453,LOM,LOM,,MX,4002224,21.266666,-101.933334,Francisco P. V. Y R.,Mexico,,America/Mexico_City
-6,4461,LOV,LOV,MMMV,MX,6299858,26.9,-101.416664,Monclova,Mexico,,America/Monterrey
-7,4546,LTO,LTO,MMLT,MX,6299853,25.983334,-111.35,Loreto,Mexico,,America/Mazatlan
-6,4632,LZC,LZC,MMLC,MX,6299849,18.0,-102.21667,Lazaro Cardenas,Mexico,,America/Mexico_City
-6,4653,MAM,MAM,MMMA,MX,3523465,25.770279,-97.52361,Matamoros,Mexico,,America/Matamoros
-6,4768,MEX,MEX,MMMX,MX,6299859,19.435278,-99.07278,Internacional Benito Juarez,Mexico,2482-2424,America/Mexico_City
-6,4848,MID,MID,MMMD,MX,6299855,20.933823,-89.66375,Rejon,Mexico,,America/Merida
-6,4931,MLM,MLM,MMMM,MX,6299856,19.84351,-101.02693,Francisco J. Múgica Internacional,Mexico,,America/Mexico_City
-6,4946,MMC,MMC,MMDM,MX,7730664,22.833332,-99.0,Ciudad Mante,Mexico,,America/Monterrey
-6,5136,MTT,MTT,MMMT,MX,6299857,17.983334,-94.51667,Minatitlan,Mexico,,America/Mexico_City
-6,5141,MTY,MTY,MMMY,MX,6299860,25.77657,-100.114395,Gen Mariano Escobedo,Mexico,,America/Monterrey
-7,5149,MUG,MUG,MMMG,MX,7730666,26.916668,-111.98333,Mulege,Mexico,,America/Mazatlan
-8,5227,MXL,MXL,MMML,MX,7910158,32.6282,-115.248215,Mexicali,Mexico,,America/Tijuana
-7,5284,MZT,MZT,MMMZ,MX,6299861,23.167315,-106.27015,Gen Rafael Buelna,Mexico,,America/Mazatlan
-7,5333,NCG,NCG,,MX,0,30.416668,-107.916664,Nueva Casas Grandes,Mexico,,America/Chihuahua
-6,5449,NLD,NLD,MMNL,MX,3522551,27.434723,-99.566666,International Quetzalcoatl,Mexico,,America/Matamoros
-6,5460,NLU,MEX,,MX,0,19.4,-99.15,Santa Lucia,Mexico,,America/Mexico_City
-7,5491,NOG,NOG,,MX,0,31.333332,-110.933334,Nogales,Mexico,,America/Hermosillo
-6,5567,NTR,MTY,MMAN,MX,6299827,25.666668,-100.316666,Aeropuerto del Norte International Airport,Mexico,,America/Monterrey
-6,5637,OAX,OAX,MMOX,MX,6299862,17.000883,-96.721634,Xoxocotlan,Mexico,,America/Mexico_City
-6,5957,PAZ,PAZ,MMPA,MX,6299863,20.516666,-97.467224,Tajin,Mexico,,America/Mexico_City
-6,5960,PBC,PBC,MMPB,MX,6299864,19.135,-98.3675,Hermanos Serdan International,Mexico,,America/Mexico_City
-5,5995,PCM,PCM,,MX,7731388,20.6,-87.1,Playa Del Carmen,Mexico,,America/Cancun
-7,5997,PCO,PCO,MMPL,MX,8298893,23.583332,-109.5,Punta Colorada,Mexico,,America/Mazatlan
-7,6004,PCV,PCV,,MX,7731390,27.083332,-112.0,Punta Chivato,Mexico,,America/Mazatlan
-6,6019,PDS,PDS,,MX,0,28.7,-100.51667,Piedras Negras,Mexico,,America/Matamoros
-5,6132,PJZ,PJZ,,MX,8299232,21.166668,-86.833336,Puerto Juarez,Mexico,,America/Cancun
-7,6255,PPE,PPE,,MX,0,31.383333,-113.5,Puerto Penasco,Mexico,,America/Hermosillo
-6,6280,PQM,PQM,MMPQ,MX,7730667,17.5,-92.00833,Palenque,Mexico,,America/Mexico_City
-6,6368,PUH,PUH,,MX,3992259,15.733333,-96.46667,Pochutla,Mexico,,America/Mexico_City
-6,6397,PVR,PVR,MMPR,MX,3998605,20.678297,-105.24898,Licenciado Gustavo Díaz Ordaz International,Mexico,,America/Mexico_City
-6,6416,PXM,PXM,MMPS,MX,6299868,15.85,-97.083336,Puerto Escondido,Mexico,,America/Mexico_City
-6,6521,QRO,QRO,MMQT,MX,6299869,20.6,-100.38333,Ingeniero Fernando Espinoza Gutiérrez International,Mexico,,America/Mexico_City
-6,6669,REX,REX,MMRX,MX,3520339,26.0125,-98.23,Gen Lucio Blanco,Mexico,,America/Matamoros
-6,6979,SCX,SCX,MM57,MX,7668343,16.166668,-95.2,Salina Cruz,Mexico,,America/Mexico_City
-8,7032,SFH,SFH,SVSP,MX,7668349,31.0,-114.86667,San Felipe,Mexico,,America/Santa_Isabel
-7,7060,SGM,SGM,MM26,MX,7668342,27.45,-113.0,San Ignacio,Mexico,,America/Mazatlan
-7,7127,SJD,SJD,MMSD,MX,6299871,23.162354,-109.717285,Los Cabos,Mexico,,America/Mazatlan
-6,7187,SLP,SLP,MMSP,MX,6299872,22.255466,-100.936806,San Luis Potosi,Mexico,,America/Mexico_City
-6,7194,SLW,SLW,MMIO,MX,6299847,25.55,-100.916664,Saltillo,Mexico,,America/Monterrey
-8,7240,SNQ,SNQ,,MX,3971310,30.5,-116.0,San Quintin,Mexico,,America/Santa_Isabel
-7,7330,SRL,SRL,,MX,8298824,27.2,-112.25,Santa Rosalia,Mexico,,America/Mazatlan
-6,7546,TAM,TAM,MMTM,MX,3527456,22.289082,-97.87016,Gen F Javier Mina,Mexico,,America/Monterrey
-6,7549,TAP,TAP,MMTP,MX,3516266,14.909722,-92.25306,Tapachula International,Mexico,,America/Mexico_City
